A_ID,B_ID
1348930324047286272,1482702852376125442
1103102087976624128,1484535153573744647
1006165181871910912,1482439133498908672
1358064335415877635,1482433051162517514
977204844,1482667419252367365
38978291,1482416506512281603
97641775,1482516818954944512
531618878,1482569386607190017
1006165181871910912,1482627900863967232
2876041031,1482439247416201225
2876041031,1482703117963735048
1471524534884847617,1482746726683451396
1289991425036345346,1482438770611871752
42836999,1482418700820963328
1331899815140143105,1482456920321630212
38978291,1482435891960467459
764932986131378176,1482429540542648331
1316158478642294785,1482441045296103424
2219819197,1482439225865871361
588963788,1482423584207392772
1230463969,1482733186341822473
31224491,1482439192324067328
382406247,1482501666016530439
1246825028274008069,1482746658060390411
1246825028274008069,1482807259256262659
855263756,1482628202275213312
11347122,1482429155581083648
740244738738126849,1482439119905165313
362787242,1482507200232841216
2732591676,1483260380923117570
99188075,1482487900340170755
1104045001321926656,1482432297404145666
28670713,1482442653341872128
304679484,1482441246366781444
448461621,1482480233689206784
1349053179552440320,1482816642904166408
1651522832,1482463818278215686
774445533008191488,1482439370007326728
774445533008191488,1482564579699740672
774445533008191488,1482577597099913220
1710881768,1482582388597485571
943134800159891457,1482724902201401348
2956199992,1482439612173856769
41201146,1482439573242355721
42953981,1482439563134095360
422360342,1482443705671995395
970207298,1482455934781857799
377609596,1482571492441432066
941055265054408704,1482444940412002304
985749294,1482463611691974657
1235272151730712577,1482665500006293507
16692859,1482624454605910022
1481993284587241480,1482722814826323976
60779696,1482575320784187400
355948840,1482582556448935937
28897926,1482501778985951234
2428868233,1482633394202755078
2428868233,1483183836255207433
1100695499651325954,1482527682869219330
1084160785,1482656223967256580
18831926,1482511727631687681
556194141,1482783159724953605
556194141,1482808533687095301
2903315853,1482694296218345476
1271719279692361728,1482735889063493632
508591081,1482492268078632964
1178704911426564096,1482479948283609088
234694571,1482682707679367172
38802824,1482492188671942661
829488643152703488,1482559690726727681
16692859,1482673135107383299
1223344643330510848,1482584844924194817
949688568674480128,1482525678029344768
2542290469,1482819747960229888
1319542778817282049,1482646549415014403
15481850,1482648489280614400
20285726,1482491690459955201
2245238034,1482580350098620419
2245238034,1482796186478465024
740244738738126849,1482584461350891520
2341433004,1483253698700914689
1290635110149169152,1482835924966723586
87358629,1482664554345680899
27839973,1482494707880005632
19282280,1482493528785707009
1180480529826754561,1482747006300872706
322206188,1482499719813156864
970109612597895168,1482601982825140225
1284237524370587649,1482506801040048129
1100695499651325954,1482724523162181639
1224746385863364608,1482526888660668417
65970675,1482553750569033728
1360664442304823298,1482536169107718145
1360664442304823298,1482775791075147779
362787242,1482506879800643584
86606520,1482519316478062596
917490181594214400,1482512844092751876
1306145693753421824,1482665206501474304
3188762610,1482516742312456192
98575337,1482560315615154178
392386671,1482526143949516805
369534015,1482625130555711490
34476263,1482526928884011010
1276403757224546304,1482526230754725892
270132611,1482657870466457604
270132611,1482707469956784132
17027378,1482523466309984257
1130046320184446976,1482575819763421195
278497880,1482848718470758403
1284041137808969729,1482630332134404097
1270709401192718337,1482689641820139523
161505969,1482648444833460225
155930120,1482721024382808066
14765253,1482653232077828096
161505969,1482649120833560577
1110389035174948864,1482667478627106818
1443095900855881731,1482764501325946881
167155452,1482545145979580421
18831926,1482663121634226176
37982492,1482862280387739648
978265628426432512,1482564440818028545
1075927117,1482605719551627266
73406718,1482574754976448518
363041761,1482580113627566087
63227112,1482699661731250176
1169016223755096065,1482654526603550721
1073645785911222273,1482567494087110656
1439712801283510274,1482723937578627075
211958786,1482836865879187456
15088481,1482621888417660929
237045706,1482833553154928640
73537202,1482932629657690113
2332818674,1482582788725702663
86970530,1482605282706477061
1075927117,1482606523822051336
1063672498003181568,1482794633008939014
1130005901140811777,1482767886380937218
1130005901140811777,1482895534499192837
1012201853877186562,1482693183544909825
738145794,1482709280658763778
715617989656051712,1482709512599572485
110893874,1482589156417093636
237045706,1482659032322109440
4197995774,1482742119269912579
1424278091220803586,1482744453777477634
3256875637,1482669962024009730
15480566,1482791323933552644
15480566,1482815144157761537
339438595,1482667365620158466
4541535439,1482766630056710144
599632006,1482607025024495616
196155084,1482607095509762048
18831926,1482778229052219395
18831926,1482778906780385283
18831926,1482872978492825605
15762708,1483172084188692480
53303554,1482789855390482432
53303554,1483027959997169665
1316444655341449217,1482899377739816963
18831926,1482777737035145225
1124907304933969920,1482772706504368128
57876419,1482697687610839043
380648579,1482635566537527298
318824591,1482791232644718598
1274450883460255745,1482936605685936130
1482613737198473218,1485697236746915841
1045976040877756421,1482658065832812548
951998058,1482698806076620805
1714358744,1482789556454060032
1437585780675727363,1482635019155771394
1075927117,1483390051522334722
823300777087275009,1482646104340668416
813314931147816960,1482650699213475841
967606106,1482670733104930821
1206195035160694784,1482649130392592385
905330092041273344,1483734584328179716
1232981686222192642,1482645115613155331
1414559009991020549,1482646061097259008
14476016,1482648019162046467
1280533623561687043,1482743347240488971
726372601,1482659522481119233
621533,1482680450477076489
1375783214,1482708827208359939
27629621,1482658604595429376
1243030106257403904,1482971433265508353
532241033,1482673806015700992
240699607,1482770409703493636
2573480784,1482658302286696450
2573480784,1482700042876162050
2573480784,1482734087278260228
2573480784,1482933263538614274
4844661,1482729260028772357
978604706,1482726275055865862
52093498,1482743810828517384
46756531,1482754197774811137
850343119451299841,1482681684562784258
1160150106018070528,1482689388337377281
1540529606,1482929963783397377
801997428,1516021322190667778
1125443593085358082,1482667608319172609
380648579,1482670601886183425
813314931147816960,1482668677208354817
2295967047,1482672700028076032
1233204595394072577,1482694836838977537
621533,1482680249745920002
2542032578,1482682030672523267
918291738703171584,1482732854123835393
1407672576,1482768632992178181
1297471014389944322,1483111120814899200
2813746248,1483047559052603392
2813746248,1483750058617098240
1066521202519416833,1482691056906870786
1617275450,1482700686315999235
57319680,1483171967826018305
17629860,1483112942593720322
23373153,1482742809857859586
23373153,1482878180197380101
1344672139312562176,1482733378759704579
1480650450332495877,1482759839285714946
2439127994,1486479789812760576
2932558313,1482817404761776131
38978291,1482759567461257217
38978291,1482778551124303873
815297463695327234,1482754856976670723
1131735110183739394,1482836002112610304
3082546368,1482722888373395461
96648433,1482950608915251202
38978291,1482719132130889732
16378486,1482722454363639810
353847883,1482757536193339392
1003107003693137921,1482929495791259650
24580032,1482839081843400706
1094971056358637568,1482771964926345225
1172545640360022019,1482843495798689794
19489239,1482748851857473538
29979762,1482730901276663813
919965874311782400,1482847598239227905
92759522,1482741452438478849
19489239,1482747646963896322
1380505439402606592,1482742152350380033
978265628426432512,1482826561862651910
978265628426432512,1482874558021619721
824315782947631104,1482855618918637568
824315782947631104,1482872278014640136
824315782947631104,1482893603890413572
824315782947631104,1483110668173811715
22896082,1482794869886263310
233186560,1482893841736818692
2836019188,1482976415167492098
25516222,1482774240940101632
258610634,1483579881183227907
54641489,1483793232513441795
54641489,1484148021109604353
1364953290,1482799315433054209
1474472905564110849,1482774065660182535
1105735643135537152,1482760729539211267
15446551,1482782303071965190
166192075,1482807885457469443
599081495,1482744574573436935
121462492,1482748721674608651
1254449478,1482747395863683081
19489239,1482816593423835137
430620548,1482753944279465989
399178595,1482773689154211842
1502612832,1483010931500236802
12116412,1482787721890304001
1094971056358637568,1482775052303192064
263359642,1482762494456250370
2940964728,1482752835854950401
1296189449747931137,1482758103091359745
38978291,1482758666315051014
54617733,1482802294248726528
2299987059,1482774159159529475
38978291,1482758058338131969
40954616,1482837057126887424
4071741552,1482955157662928897
351541320,1482764483604979723
160435818,1486339829872926720
771851136655589377,1482764106079768580
14192000,1482836774288199681
1421835080813666306,1482804637380055043
155930120,1482768378586705920
819808366125981696,1482766720649416708
981423572,1482961798919647236
981423572,1483223889182224386
981423572,1482962098476830720
2461810448,1483141241139183616
183334236,1482771072931930116
16962304,1482956383372730373
864560037821370369,1482880430189821956
205864193,1482773113624424449
435331179,1482834918799409152
4491531140,1482771468937273353
16962304,1482928109028450305
23373153,1482774009066442758
1267651286544990208,1483097287010226176
11912362,1483028658558324736
1233204595394072577,1482777956179193863
1327401415518588929,1482819978629951488
342863309,1482987948840656898
342863309,1483061542799265794
105327432,1482794684837556224
237845487,1482926368971235337
942156122,1482804904699781120
942156122,1482826543499984900
19670226,1482786911777263616
1957610664,1483405653884481539
456865788,1482823016769806340
38978291,1482798144819761153
292369459,1482797843266080770
937019478,1482972563630440448
47824384,1482852648055451654
1202767345862815744,1482809259586834432
3014537423,1482853800117297153
44513878,1483053727963664389
571141141,1483047272254476294
48419856,1482812542821019658
232683248,1482879648065363972
1227584239765479424,1483027022561611787
60779696,1482850193846714369
24238030,1482930569310838789
1412196164808630273,1482952310036865026
2401117104,1482826326859923457
418566530,1483028984539791361
311484788,1482852497458872329
192892778,1482833993015992322
42518865,1482865119830982658
1539378523,1482970460707074048
895814938995957760,1483095340807073802
28897926,1483008444680577027
16189107,1483116053337018375
426344026,1482932296940670977
1238370241169616897,1482906765763411970
39469575,1483064855817076741
444838837,1482896525202182148
191100226,1482880409876770816
1366587763290562564,1482853615903514625
2491804962,1483112116361957376
2851359505,1482854444895248387
24457744,1482855564883288068
23373153,1482860194874986500
299273962,1482859403237801993
14192000,1482853749529866242
255812611,1483112193260462085
2211735352,1482892636184887298
20098015,1483056037569732608
1364805642469351430,1482914165912408066
18831926,1482862693895782403
18831926,1482874452677439496
18831926,1482948662523310080
18831926,1483155745663160320
18831926,1483195457409011712
18831926,1484116298175074305
18831926,1486844858933207040
35586563,1482879503865106434
18831926,1483155764776607745
746371177174679552,1483130315124137993
18831926,1483155820686675969
18831926,1483156086056128512
1243564090624061441,1482911456765313024
380648579,1482868868779429891
607229707,1482882245862084610
326545518,1482874032416432131
7.69233E+17,1483109428874424320
52770751,1483427921985523714
64703161,1483075732599455749
706231250801991680,1483238418645753859
1208607203285843968,1482873395130036224
252751061,1482874121138884612
426962696,1482925867818835974
38978291,1482875039091408905
913835190572670976,1482902995771994113
45970216,1482882565539352576
72627052,1482893491785113603
1442016328013926406,1482911693521195008
18831926,1482897027667222539
18831926,1483156192121667584
1270133776748855304,1482922297874919426
949128203657871361,1482935144113745921
1136856346370822144,1482901339126616065
1375846488031432705,1482895779509407749
18831926,1482927542306803715
18831926,1483114148611436547
18831926,1483114273828220937
18831926,1483114875270356995
173672963,1482927848751247360
64703161,1483075671408709632
207612347,1483280751059562496
1270917763830296577,1484989423406227456
93129160,1482912700116131851
1312166469891813376,1483106193354731525
202884181,1482928185469976586
1123536127908966400,1482929047638528010
1312166469891813376,1483103603598446593
18831926,1482943589390991363
18831926,1483088180207304704
970109612597895168,1482921237554741251
17152067,1484070891545788417
14772775,1482920966195843076
14836197,1482921121796218885
93129160,1482931360117493764
1003107003693137921,1483088993273237511
1244661559948787713,1485925675307773954
54617733,1483139450209198086
2695143194,1483045646668115969
2695143194,1483045248381116416
18831926,1482954017399578625
17045260,1482954942797148160
2695143194,1483043520722214917
26566532,1485550393778225156
18831926,1483115601799401479
1075927117,1483237592858566659
1362138302355304452,1483096283045072903
1255091950115606530,1483026225757298689
1229752606714728454,1483143350165413890
823610492472164353,1483013491061633031
20229511,1483049202468990980
2401117104,1483046576369319939
20589511,1483177441573093379
1283900598,1482981900188794882
184138513,1483016329204543489
45970216,1482994446929211393
351784239,1482993735059320832
1075927117,1482994528911036418
1299769218,1482990347840073736
1299769218,1482992056553377795
18831926,1483171271601012742
18831926,1483203100982845440
1110212124473782273,1483022841889099777
143159404,1483201662554542086
177101260,1483041681310113795
80802900,1483003370587762691
18831926,1483043712791990279
11801292,1483007186653569025
1110212124473782273,1483022892149481475
7587032,1483020006334029830
1438527367505330177,1483017159244943366
816308289457848320,1483008532593192964
1471037967926018051,1483010181663543296
1471037967926018051,1483010452741402624
946344888,1483091408198115330
19347791,1483045100880023553
1144763809225203712,1483019874771554304
1249059804762562562,1483025058084040714
12106712,1483024016591970308
1316757892243087361,1483198607172026371
816308289457848320,1483025695366340609
29447428,1483037643835330567
43010499,1483042898597842954
1229807729545564173,1483616745579495429
56227000,1483040770600972288
564511791,1483057082853208066
564511791,1484517352775553025
823300777087275009,1483053901939105792
760219193195302912,1483052742360944641
20376717,1483095214596104193
17820022,1483066800526876679
28771616,1483065932826087424
1384611618655506437,1483075314871898117
26947623,1483164299426107395
189868631,1483113716220669961
58562226,1483065861627805701
21438665,1483065819613384705
104349985,1483062592696643586
37397428,1483067004542398464
16832833,1483168497240838153
1319430305581731840,1483132432274628610
968225030986493952,1483199579659157505
3194592704,1483141285481304065
1362805552162701314,1483300825803870208
1141653385,1483679716682997762
548289031,1483072811182792704
55539703,1483176438857486337
261743416,1483199916163964931
1463804817554477058,1483518681254662145
1463804817554477058,1483557699619065856
2732591676,1483182523567915008
399178595,1483147590589816835
15446551,1483195832006365184
15012486,1483135884639838211
20715936,1483093988219527174
54617733,1483260942573916161
55060090,1483086004089147395
17056433,1483110582475653123
258610634,1483541785439870985
100588178,1483147473229074439
238367325,1483170767600865284
1332491711218675712,1483390291398828038
260059352,1483323320300982273
1146329871418843136,1483090056936054785
731167584,1483094596263374849
2905260526,1483207057461284864
1192160073897988096,1483338783739113475
216065430,1483197563587149824
117810351,1483091617968009217
256957128,1483106854926524416
36042554,1483682183780790276
1349962529020272640,1483095735147307015
1104045001321926656,1483195175639863298
19168328,1483256965774012416
186667011,1483110238442057728
1640929196,1483129060221800450
1957610664,1483101966146637825
3117144870,1483251027662893056
54617733,1483098774557933574
26443215,1483201569013174272
764187379,1483200001857794048
2732591676,1483147658134900736
2732591676,1483191839159160836
2732591676,1483195202487607300
2732591676,1483430351192088585
243318995,1483103779142582272
51241574,1483136436949946372
58503762,1483196667121840134
34247411,1483107225472323585
34247411,1483284681172914179
19168328,1483257044849537026
1267462011153195009,1483196493670539275
338022507,1483109958321278977
1350494918612045833,1483109943037378561
252608121,1483172302720229376
164060400,1483201297939533825
1220843046125940736,1483299433567731714
399178595,1483147618217644035
2601869406,1483178682864877568
380648579,1483114813064884227
997620077599035392,1483300526347411456
1473495242921984008,1483128495727280129
415170246,1483224689962938370
1094971056358637568,1483114352484003842
486766063,1483114553101668361
537472373,1483276835102224386
818227992669327360,1483151347209973764
155930120,1483122985594757129
17895820,1483416698271289344
64703161,1483200545498316801
1094762324097822720,1483196099078889472
117810351,1483118541851316227
16266037,1483300580168712192
798973032362606600,1483146396165365765
798973032362606600,1483203154468651017
51241418,1483132941752578053
42371615,1483126052192985093
429522710,1483251068146356224
875955067,1483132946236256256
2211735352,1483151161695916034
374135040,1483129338534895617
98429846,1483195060342738949
3533231,1483200494331781120
18831926,1483156346920787973
832616065259614209,1483141884574715904
1055307732226531328,1483152861919805440
17329538,1483504345492643846
380648579,1483135875328266240
314700035,1483247058685411333
25575859,1483158787972231168
1972018172,1483208943321202688
1226490900639027201,1483264365881081858
17642330,1483147395588370432
18128717,1483144591494709249
2876041031,1483200016160522241
1081222837459996672,1483482313191305216
43910797,1483268044864454656
30976515,1483165532182528004
1870965888,1483207051954114562
2746166349,1483152384385708033
2746166349,1483658057066246151
985944432,1483230913534185474
20142835,1483168786752671747
54617733,1483205647835484161
26053643,1483199664249716738
298015007,1483262052319875072
298015007,1485182066539048962
3255042949,1483250805041885185
232340231,1483260698578800645
298015007,1485181986293563394
25718389,1483787595092004867
80802900,1483162069243465743
330993102,1485350025060397057
255812611,1483191697903398922
1125438016137375744,1483217819470807047
16314859,1483154924770709506
322112501,1483386395309723648
426081006,1483155111081758720
1405716639040036867,1483427350167506945
309932421,1483298276459921409
7587032,1483168013432070146
7587032,1483439690565013514
419194764,1483167803335065601
2859023885,1483206537799770112
45970216,1483178434562035723
51834139,1483169977054154757
118166719,1483225555801554946
118166719,1483309516057821185
900733668779544578,1483350177398202370
25088527,1483210839561687040
86970530,1483187485979123715
2299987059,1483178255083470851
472983997,1483192005735989255
25102145,1483174139758145536
33321121,1483224739409641474
2593496750,1483209094081089538
16737566,1483196164111355908
54617733,1483254144232271873
2400284491,1483638237239255044
2876041031,1483196500821770241
63136435,1483278046014554113
24457744,1483206796126744576
1108297656550318080,1483242451444072449
2601869406,1483196649610563584
2601869406,1483226806031421447
1238164626388500482,1483212191771758594
22178780,1483200077057376260
1320773699528699905,1483188079208849408
1320773699528699905,1483300439416352771
1320773699528699905,1483478925992939531
14296273,1483266309999661056
2946122339,1483184366717177870
2876041031,1483195805196439553
235633581,1483187543428546562
18831926,1483261353661980676
18831926,1483483697508671498
545081356,1483204564044193797
121417367,1483280062145196035
80802900,1483196392428523522
80802900,1483443985347760128
12321952,1483350689304748033
298015007,1485182018388475905
1054335120205725697,1483432199663894536
80802900,1483194345473945601
54617733,1483262531099529222
18538268,1483366495346475009
155930120,1483233170245906434
155930120,1483260086273277953
155930120,1483294035284357123
756301949264236544,1483289285944127489
3138193305,1483206386540429312
255812611,1483212429349691399
19604599,1483462063682990096
256957663,1483216146967015431
1075927117,1483213449777737728
338787319,1483277957032415232
205864193,1483206571303653376
1401861298233647106,1483217160336216065
1519997904,1483264047088914442
800354198,1483432398507454468
1376155177208721412,1483209695749836800
93476670,1483210699098578944
3295485109,1483211369008680963
1278401163373707267,1483292176163520513
87358629,1483454390845464582
2836451415,1484218340595937283
24238030,1483232466085330947
3529234932,1483259902227206148
3529234932,1483293448513855495
174473050,1483292354706649098
18950745,1483251794843078657
984301467359170564,1483287352298590209
984301467359170564,1483478824138510337
984301467359170564,1483553836233076741
19604599,1483280700061085698
1416280313601269762,1483258298522808322
174473050,1483232616606097410
1157395568135557120,1483254283793403905
19397439,1483234403123961856
977204844,1483272779654782978
54617733,1483262041846472705
1852419577,1483234666731786240
118166719,1483259240659623937
22255244,1483279527052656643
797127398416326656,1483462364372549645
121462492,1483236108095819776
173672963,1483257572715266052
2712875472,1483650955715375105
1432413874548994052,1484807999247962112
1292202008078716929,1483301160102498304
54617733,1483261238494711812
135371497,1483572537737236481
19670226,1483248157513244674
14772775,1483248118690836482
755642370604097536,1483257996730056704
2461810448,1483566779355987969
39547629,1483261171708825602
1297471014389944322,1483251732943884293
589433710,1483250998504165379
913639056348553216,1483251859112730624
340596866,1483264433488945157
118166719,1483259043548307458
1356633646514409473,1483257238936764417
296005306,1483259519685869568
1075927117,1483295779460726784
1305220768746283008,1483326232976519169
12575462,1483267914081857539
237147973,1483268222531031045
1235970884113850368,1483269401344622592
50492040,1483279570258198531
96648433,1483298326078492672
439249630,1483573148318846977
374858898,1483324616529481730
2842944151,1483285001860878337
1067995648857788416,1483449907222622220
1256228568847302657,1483322830062190593
997519418492993537,1483334629364879360
997519418492993537,1483313842524278789
913639056348553216,1483376567938330633
84174241,1483573282347827204
438443784,1483395636263366658
1314346745086709760,1483415207485767681
826226272418283520,1483469609747554312
1174639256863510530,1483414563458465798
880018682,1483344944865685506
1296279134079823872,1483607428860104705
1228814113440256001,1483646936129622018
389067673,1483329101523873794
86606520,1483327419683540993
95721440,1483544596273586177
80802900,1483555110986858498
2193135944,1483469975528652800
1579290116,1483643119170031616
1434933202225799170,1489142935182524416
22178135,1483503958027079684
17804792,1483358612168884226
818227992669327360,1483604805197127684
952267464,1483365343338901507
1158193640,1483412758766833665
797190773510848512,1483925985846345735
2394564265,1483413485685858304
356142208,1484499588782637056
913639056348553216,1483366998830903298
1377488084,1483417889134817283
1267462011153195009,1483450571050860551
835939985144627200,1483404790151487492
484197914,1483394265703198724
950249762,1483400309003194373
1224277540036104192,1483531264690954242
1167479515,1483829781485395973
844136511079559168,1483375197202051077
1095523459877068800,1483379399735279622
2849876151,1483380511246594049
251783210,1483559985414090757
2461924214,1483395345128304642
2461924214,1483536120365338628
16314859,1483756290505510913
149522272,1483469169400102915
1093139344469176322,1483452429475663877
22448617,1483400042585247744
23373153,1483452739187314690
19397439,1483413733992976385
23373153,1483453046269132802
759376514538475520,1484200168320815110
2695143194,1483411938616954882
1310293913211744258,1483462632602587138
4714522594,1483516889657655299
4714522594,1483680715896066048
4289055375,1483485705590476803
255471924,1483420524051308549
1280533623561687043,1483467910408548354
570290656,1483459773043466245
48441742,1483836845318356992
16314859,1483430176390221828
102751077,1483436544866209794
262461547,1483429101817843713
2441666255,1483439187210743817
87397874,1483436974388047872
492594528,1483436873481527299
977204844,1483540527861534720
977204844,1483666360647356416
1258884036577157123,1483492396197425158
94521885,1483479011724566530
3305890749,1483518559993180161
1104045001321926656,1483442977238355980
52770751,1483472600734990336
20763907,1483504672174489602
3014537423,1483642691539800068
1430264960475615235,1483926583580651520
970207298,1483545546782478338
997620077599035392,1484153816991907845
1148301201030692866,1483464163108298754
837793226341875712,1485757013908803586
1233660354498088962,1483544568725442564
237045706,1483527357679869953
17152067,1484068251902439427
105327432,1483581190107848704
19410955,1483544657808093192
1295830169802940416,1483465770797760512
138451153,1489885824699146241
3156039769,1483467054879592449
234535697,1483554719960207361
138168339,1483480775584530436
17152067,1484068143173566464
8792192,1483578480386183173
14499829,1483471814286323722
1220843046125940736,1483489292928356352
32431468,1483470136795406339
1220843046125940736,1483501157934845956
990891818,1483787767679127559
18831926,1513779540824399872
1310293913211744258,1483518825438011396
1278401163373707267,1483522813717794817
59811175,1483681288909312000
1266006636000358402,1483478545041182725
3435514006,1483554282716770308
1220843046125940736,1483495843776942084
2610314930,1483669017017655296
16160352,1483485068433707008
19670226,1483573838709407749
1519997904,1483495585533599748
890897569387347969,1484241517535535105
155930120,1489886144565178371
979957166131089409,1483597672309309443
1058015808,1483885309356040196
769201334054707201,1483564960806490114
299273962,1483539469470879745
15635604,1485282590848389123
42836999,1483847094775341066
1476689531957039105,1483749031465873410
105327432,1483495209770139658
749543658,1485540280933793793
1141740754756239360,1483630275321995265
1141740754756239360,1483639908698783746
1243976208154529795,1483497932678696974
86970530,1483538835564806145
1104045001321926656,1483776385093091328
17385685,1483680554566361088
18831926,1483533840522133519
4782495871,1483504172985159687
20543416,1484172424266457094
800108995365081088,1.48372E+18
1064610773488599041,1483522691256696835
1316468089018609670,1483522512742801410
1295075863218647040,1483522616484839435
42836999,1483530263086845952
138168339,1483778069080981505
1104045001321926656,1483522843438690313
1382431445063495688,1483523567501426690
17605364,1483667799180382209
1363558112498749441,1483604010422710272
1108297656550318080,1483688907011153926
86606520,1483557458144481281
1070626707319767040,1483573502984736769
985749294,1483567469075877890
985749294,1483723733642539009
2593496750,1483557268528328704
755331764348911616,1483536222278533124
958729147408310272,1485605381304995841
271075882,1483537502401032194
21313357,1483555645869547520
191100226,1483541878385659909
14192000,1483543605964722177
138168339,1483638889969426432
2911520575,1483532242966257670
2603704105,1483714931035979777
2740840837,1483847330147147777
1265090871365697544,1483637749475381249
138168339,1483638965487824899
35636271,1483872957260779525
718877167942152192,1483798296581881862
20329980,1483541285478744068
976948534053343233,1483892798629810180
212445456,1483546825416056832
391445643,1483639478493200387
475063210,1483542768479703042
2698422738,1483553406744735744
1304036484920606720,1483553234627317760
1270133776748855304,1483893781032280064
984301467359170564,1483685932372938754
1180903581391605760,1483747229684830210
18020612,1483551441344253953
118166719,1484059572587286530
17138582,1483638456609751041
19604599,1483873909975912449
282617380,1483569581171953666
632299570,1483583084561788929
59386332,1483731849151229952
1386007666921771011,1483556219419869187
2264401871,1483690578860728321
3001554169,1483875006115287042
82169273,1483558080105361412
15710120,1483715075613593603
168144703,1483841635976986625
450773131,1483961649438638081
846037320667217921,1483596214545391617
4541535439,1484295330451509248
4541535439,1484295473988988930
241534687,1483723392767434753
63383628,1483674966411202562
1647573157,1483583417472417793
16692859,1483568115866869772
16692859,1483567975345135620
116234100,1483655850971521024
1207264403248140290,1483604881105911809
494626920,1483882289268510727
19670226,1483573592939909122
56698179,1483573957815005188
192414447,1483645318558146564
1400827358114942977,1483687851346698241
56698179,1483578146473406467
59811175,1483638050995511296
66369181,1485725223303401474
56698179,1483596346988716032
351157948,1483637064172138497
24457744,1483646823780610048
192414447,1483673113040601089
174473050,1483579240394412033
17152067,1484064457605017603
4830874006,1489142885098397699
255812611,1483589236959977475
886776512426328064,1484157693350846466
255812611,1483589335672922115
86606520,1483643618053156867
303324434,1483829626367586316
17006036,1483884425582718979
1558406653,1483587364899282946
96846955,1483604216161656832
24238030,1483685899019902979
1082048954269818880,1483608823747125248
482770329,1483613440384331776
1422044577079377924,1483595397083787264
975500192,1483661383723991044
270921976,1483724550701346816
270921976,1483724602878484487
26149716,1483608304211292160
1073948628929179649,1483735433125109763
1446853159,1483725249833177088
1401963978109169665,1483695890921631745
20641012,1483613486081007619
997682274,1483670139912392707
997682274,1483726159040827392
20710809,1483619730346946562
272196949,1483902574935691264
272196949,1484040250422870020
24238030,1483682337900703746
113743207,1483660011192545281
3164456630,1483634279938625537
24238030,1483682391503908869
473482276,1483644885785665537
62594204,1483645213830643713
277052526,1484344165752180744
953924228306305024,1491991836407255040
953924228306305024,1491991786306351106
42836999,1483706327943712771
953924228306305024,1491991736238944266
1089330601553932290,1483645726638764035
451585651,1485741537015123968
4541535439,1483656992615022596
1068413605232566273,1483669727855579137
1085290065490632704,1483668716160122882
1274450883460255745,1483895168457592832
720504404,1483669644258906112
18831926,1483757602022453248
18831926,1484153162424532994
1026240632,1483674613506846721
1274450883460255745,1483681208521265152
69172612,1483674453716312066
252794509,1483870965792526336
865315737690284032,1487945546371252225
18831926,1483871151390699531
23477240,1483678317702045700
537175623,1483684739542585344
23477240,1483683051699769345
1124615241021710336,1483694784782888960
1124615241021710336,1483916833203785735
1136186057492316160,1483727603760775170
1306152383601192961,1483690480814931978
1460733874724487168,1483718666676240386
1460733874724487168,1483775108758253571
474467264,1483752293178744837
18831926,1483892018657075207
18831926,1484003886864207875
1017863539812380673,1483808520252313606
2569219368,1483857572884934657
19980499,1483760253632139265
3221117109,1483710637318488068
19058678,1483840179974639619
489693172,1483937510103285761
22254907,1483706926118707208
22254907,1483728080929755138
1081977542138085376,1483756402455633921
192892778,1483710308401168384
556079802,1483910992153260034
1347250338,1483910408868179973
1339799065232506880,1484344045535379456
155221107,1487507813194731520
818483186560864256,1483779180345049088
1356633646514409473,1483751962638434304
18831926,1483916835045191684
1114473042258698240,1483731192411492354
18831926,1483867007384788992
993492864066768899,1483734827392462849
18831926,1483882799937560582
2429046650,1483735965575544832
1241414007355047943,1483736876984975367
177101260,1483777530712756230
1519997904,1483825662465130501
231923667,1483905110090469376
28817015,1483839007154917382
185790986,1483835812651356161
1350852603819786243,1484128932953673729
1235970884113850368,1483746116084834305
19058678,1483763616423763968
1357551713629077505,1483745866762813440
41702018,1483762632905662467
1252125650036510721,1483755101148020741
1439200194286047235,1486241030437490690
115563859,1483893362994614272
115563859,1483893084697989122
3305890749,1483890743462842374
4718054487,1483761408991023104
2441666255,1483761091264094209
1480493394363392004,1483854314561052681
22448617,1483767980160921606
817086280597209089,1483777433958596608
1308758393373458437,1483783351165149190
279484179,1483769029651222533
1392078209588543489,1483893026594430981
20598137,1483843089693347843
60886384,1483773082947014659
621355415,1483774608075640835
19902709,1483775703481040898
19902709,1483841147298533377
4691437897,1483781990214246400
60886384,1483774945998127105
80802900,1483774906835865604
80802900,1483863059777179656
25718389,1483787688092262405
935886804028243969,1484029046463729666
45010849,1483776790074167296
80802900,1483886609883967496
864030687120281602,1483780038289993732
864030687120281602,1483782056102572032
864030687120281602,1483881688665149440
20427720,1483784446893514754
80802900,1483777300130942976
80802900,1483881118676013056
20598137,1483822050498252804
1272382111211610113,1483778826681335814
20846658,1483785108033318914
1220056834515578882,1483845809514827781
351784239,1483844207747993601
351784239,1483882297728323589
42371615,1483778657512480770
69080476,1483778464079622145
1010384732759252997,1483857090380771333
1340885244577263616,1483836523179089920
252569527,1483798885915144199
22308033,1483841436151959558
22308033,1483886696555069440
22308033,1483888179249922056
430620548,1483784197022101506
19902709,1483780493535592448
1403349748153819145,1483882675853316104
254552007,1483781859003752449
1019319160013250560,1483782578951921664
93419198,1483782669687300100
93419198,1483785214212071431
93419198,1483842637459296265
