justicematters 1003107003693137921.hashtags 178.54545454545454591816 .54545454545454545454 .00305498981670061099 6 11 12 3928
justicematters 1003107003693137921.hashtags 178.54545454545454591816 .54545454545454545454 .00305498981670061099 6 11 12 3928
justicematters 1003107003693137921.hashtags 178.54545454545454591816 .54545454545454545454 .00305498981670061099 6 11 12 3928
trumpisacriminal 1003107003693137921.hashtags 357.09090909090910001848 .09090909090909090909 .00025458248472505091 1 11 1 3928
trumpisatraitor 1003107003693137921.hashtags 357.09090909090910001848 .09090909090909090909 .00025458248472505091 1 11 1 3928
justicematters 1003107003693137921.hashtags 178.54545454545454591816 .54545454545454545454 .00305498981670061099 6 11 12 3928
justicematters 1003107003693137921.hashtags 178.54545454545454591816 .54545454545454545454 .00305498981670061099 6 11 12 3928
justicematters 1003107003693137921.hashtags 178.54545454545454591816 .54545454545454545454 .00305498981670061099 6 11 12 3928
arresttrumpnow 1003107003693137921.hashtags 18.79425837320574163997 .09090909090909090909 .00483706720977596741 1 11 19 3928
trumpcrimescommission 1003107003693137921.hashtags 23.80606060606060610683 .09090909090909090909 .00381873727087576374 1 11 15 3928
trumpgqpdeathkkkult 1003107003693137921.hashtags 15.52569169960474310785 .09090909090909090909 .00585539714867617107 1 11 23 3928
tuckyorose 1005846500583321601.hashtags 392.80000000000001002425 .10000000000000000000 .00025458248472505091 1 10 1 3928
russian 1005846500583321601.hashtags 3.02153846153846153888 .10000000000000000000 .03309572301425661914 1 10 130 3928
moscow 1005846500583321601.hashtags 39.28000000000000007667 .10000000000000000000 .00254582484725050916 1 10 10 3928
istandwithukraine 1005846500583321601.hashtags 17.07826086956521741880 .10000000000000000000 .00585539714867617107 1 10 23 3928
slavaukraini 1005846500583321601.hashtags 32.73333333333333341865 .10000000000000000000 .00305498981670061099 1 10 12 3928
befierce 1005846500583321601.hashtags 392.80000000000001002425 .10000000000000000000 .00025458248472505091 1 10 1 3928
antisemitism 1005846500583321601.hashtags 18.70476190476190478442 .10000000000000000000 .00534623217922606924 1 10 21 3928
natansharansky 1005846500583321601.hashtags 130.93333333333333496039 .10000000000000000000 .00076374745417515274 1 10 3 3928
warcriminalputin 1005846500583321601.hashtags 130.93333333333333496039 .10000000000000000000 .00076374745417515274 1 10 3 3928
babiyar 1005846500583321601.hashtags 392.80000000000001002425 .10000000000000000000 .00025458248472505091 1 10 1 3928
putinhitler 1020602380096696320.hashtags 3.91547049441786283917 .26315789473684210526 .06720977596741344195 5 19 264 3928
standwithukraine 1020602380096696320.hashtags 1.62358776522457977399 .15789473684210526315 .09725050916496945010 3 19 382 3928
putinhitler 1020602380096696320.hashtags 3.91547049441786283917 .26315789473684210526 .06720977596741344195 5 19 264 3928
putinwarcriminal 1020602380096696320.hashtags 2.14235069539132806114 .10526315789473684210 .04913441955193482688 2 19 193 3928
stopputinnow 1020602380096696320.hashtags 2.84500241429261226478 .15789473684210526315 .05549898167006109979 3 19 218 3928
russiasanctions 1020602380096696320.hashtags 2.96751447997985394136 .15789473684210526315 .05320773930753564154 3 19 209 3928
boycottrussia 1020602380096696320.hashtags 2.98178137651821862340 .15789473684210526315 .05295315682281059063 3 19 208 3928
putinhitler 1020602380096696320.hashtags 3.91547049441786283917 .26315789473684210526 .06720977596741344195 5 19 264 3928
standwithukraine 1020602380096696320.hashtags 1.62358776522457977399 .15789473684210526315 .09725050916496945010 3 19 382 3928
putinhitler 1020602380096696320.hashtags 3.91547049441786283917 .26315789473684210526 .06720977596741344195 5 19 264 3928
putinwarcriminal 1020602380096696320.hashtags 2.14235069539132806114 .10526315789473684210 .04913441955193482688 2 19 193 3928
stopputinnow 1020602380096696320.hashtags 2.84500241429261226478 .15789473684210526315 .05549898167006109979 3 19 218 3928
russiasanctions 1020602380096696320.hashtags 2.96751447997985394136 .15789473684210526315 .05320773930753564154 3 19 209 3928
boycottrussia 1020602380096696320.hashtags 2.98178137651821862340 .15789473684210526315 .05295315682281059063 3 19 208 3928
putinhitler 1020602380096696320.hashtags 3.91547049441786283917 .26315789473684210526 .06720977596741344195 5 19 264 3928
standwithukraine 1020602380096696320.hashtags 1.62358776522457977399 .15789473684210526315 .09725050916496945010 3 19 382 3928
stopputinnow 1020602380096696320.hashtags 2.84500241429261226478 .15789473684210526315 .05549898167006109979 3 19 218 3928
russiasanctions 1020602380096696320.hashtags 2.96751447997985394136 .15789473684210526315 .05320773930753564154 3 19 209 3928
boycottrussia 1020602380096696320.hashtags 2.98178137651821862340 .15789473684210526315 .05295315682281059063 3 19 208 3928
loveafterlockup 1029041185808109568.hashtags 122.75000000000000011906 .50000000000000000000 .00407331975560081466 2 4 16 3928
loveafterlockup 1029041185808109568.hashtags 122.75000000000000011906 .50000000000000000000 .00407331975560081466 2 4 16 3928
loveduringlockup 1029041185808109568.hashtags 392.80000000000000076674 .50000000000000000000 .00127291242362525458 2 4 5 3928
loveduringlockup 1029041185808109568.hashtags 392.80000000000000076674 .50000000000000000000 .00127291242362525458 2 4 5 3928
scottyfrommarketing 1031000589054828544.hashtags 37.40952380952380959084 .04761904761904761904 .00127291242362525458 1 21 5 3928
putlnplast 1031000589054828544.hashtags 37.40952380952380959084 .04761904761904761904 .00127291242362525458 1 21 5 3928
ausvotes22 1031000589054828544.hashtags 62.34920634920634997116 .04761904761904761904 .00076374745417515274 1 21 3 3928
australia 1031000589054828544.hashtags 2.07830687830687830697 .04761904761904761904 .02291242362525458248 1 21 90 3928
votethemout 1031000589054828544.hashtags 37.40952380952380959084 .04761904761904761904 .00127291242362525458 1 21 5 3928
